Categories Final,Date Occurred,Crime_Count
AGGRAVATED ASSAULT,2016-08-04,120
AGGRAVATED ASSAULT,2016-08-05,127
AGGRAVATED ASSAULT,2016-08-06,129
AGGRAVATED ASSAULT,2016-08-07,135
AGGRAVATED ASSAULT,2016-08-08,135
AGGRAVATED ASSAULT,2016-08-09,88
AGGRAVATED ASSAULT,2016-08-10,100
AGGRAVATED ASSAULT,2016-08-11,123
AGGRAVATED ASSAULT,2016-08-12,105
AGGRAVATED ASSAULT,2016-08-13,143
AGGRAVATED ASSAULT,2016-08-14,147
AGGRAVATED ASSAULT,2016-08-15,149
AGGRAVATED ASSAULT,2016-08-16,112
AGGRAVATED ASSAULT,2016-08-17,109
AGGRAVATED ASSAULT,2016-08-18,121
AGGRAVATED ASSAULT,2016-08-19,137
AGGRAVATED ASSAULT,2016-08-20,161
AGGRAVATED ASSAULT,2016-08-21,167
AGGRAVATED ASSAULT,2016-08-22,122
AGGRAVATED ASSAULT,2016-08-23,111
AGGRAVATED ASSAULT,2016-08-24,141
AGGRAVATED ASSAULT,2016-08-25,122
AGGRAVATED ASSAULT,2016-08-26,124
AGGRAVATED ASSAULT,2016-08-27,144
AGGRAVATED ASSAULT,2016-08-28,161
AGGRAVATED ASSAULT,2016-08-29,105
AGGRAVATED ASSAULT,2016-08-30,102
AGGRAVATED ASSAULT,2016-08-31,100
AGGRAVATED ASSAULT,2016-09-01,154
AGGRAVATED ASSAULT,2016-09-02,127
AGGRAVATED ASSAULT,2016-09-03,134
AGGRAVATED ASSAULT,2016-09-04,112
AGGRAVATED ASSAULT,2016-09-05,157
AGGRAVATED ASSAULT,2016-09-06,112
AGGRAVATED ASSAULT,2016-09-07,78
AGGRAVATED ASSAULT,2016-09-08,101
AGGRAVATED ASSAULT,2016-09-09,125
AGGRAVATED ASSAULT,2016-09-10,128
AGGRAVATED ASSAULT,2016-09-11,135
AGGRAVATED ASSAULT,2016-09-12,110
AGGRAVATED ASSAULT,2016-09-13,114
AGGRAVATED ASSAULT,2016-09-14,94
AGGRAVATED ASSAULT,2016-09-15,96
AGGRAVATED ASSAULT,2016-09-16,137
AGGRAVATED ASSAULT,2016-09-17,155
AGGRAVATED ASSAULT,2016-09-18,154
AGGRAVATED ASSAULT,2016-09-19,146
AGGRAVATED ASSAULT,2016-09-20,130
AGGRAVATED ASSAULT,2016-09-21,129
AGGRAVATED ASSAULT,2016-09-22,123
AGGRAVATED ASSAULT,2016-09-23,126
AGGRAVATED ASSAULT,2016-09-24,144
AGGRAVATED ASSAULT,2016-09-25,150
AGGRAVATED ASSAULT,2016-09-26,132
AGGRAVATED ASSAULT,2016-09-27,121
AGGRAVATED ASSAULT,2016-09-28,120
AGGRAVATED ASSAULT,2016-09-29,116
AGGRAVATED ASSAULT,2016-09-30,130
AGGRAVATED ASSAULT,2016-10-01,142
AGGRAVATED ASSAULT,2016-10-02,167
AGGRAVATED ASSAULT,2016-10-03,123
AGGRAVATED ASSAULT,2016-10-04,100
AGGRAVATED ASSAULT,2016-10-05,121
AGGRAVATED ASSAULT,2016-10-06,98
AGGRAVATED ASSAULT,2016-10-07,118
AGGRAVATED ASSAULT,2016-10-08,143
AGGRAVATED ASSAULT,2016-10-09,154
AGGRAVATED ASSAULT,2016-10-10,135
AGGRAVATED ASSAULT,2016-10-11,106
AGGRAVATED ASSAULT,2016-10-12,107
AGGRAVATED ASSAULT,2016-10-13,114
AGGRAVATED ASSAULT,2016-10-14,122
AGGRAVATED ASSAULT,2016-10-15,140
AGGRAVATED ASSAULT,2016-10-16,160
AGGRAVATED ASSAULT,2016-10-17,123
AGGRAVATED ASSAULT,2016-10-18,119
AGGRAVATED ASSAULT,2016-10-19,121
AGGRAVATED ASSAULT,2016-10-20,120
AGGRAVATED ASSAULT,2016-10-21,108
AGGRAVATED ASSAULT,2016-10-22,138
AGGRAVATED ASSAULT,2016-10-23,158
AGGRAVATED ASSAULT,2016-10-24,108
AGGRAVATED ASSAULT,2016-10-25,117
AGGRAVATED ASSAULT,2016-10-26,106
AGGRAVATED ASSAULT,2016-10-27,109
AGGRAVATED ASSAULT,2016-10-28,123
AGGRAVATED ASSAULT,2016-10-29,115
AGGRAVATED ASSAULT,2016-10-30,168
AGGRAVATED ASSAULT,2016-10-31,155
AGGRAVATED ASSAULT,2016-11-01,140
AGGRAVATED ASSAULT,2016-11-02,116
AGGRAVATED ASSAULT,2016-11-03,102
AGGRAVATED ASSAULT,2016-11-04,117
AGGRAVATED ASSAULT,2016-11-05,140
AGGRAVATED ASSAULT,2016-11-06,143
AGGRAVATED ASSAULT,2016-11-07,122
AGGRAVATED ASSAULT,2016-11-08,117
AGGRAVATED ASSAULT,2016-11-09,128
AGGRAVATED ASSAULT,2016-11-10,137
AGGRAVATED ASSAULT,2016-11-11,136
AGGRAVATED ASSAULT,2016-11-12,151
AGGRAVATED ASSAULT,2016-11-13,143
AGGRAVATED ASSAULT,2016-11-14,113
AGGRAVATED ASSAULT,2016-11-15,100
AGGRAVATED ASSAULT,2016-11-16,96
AGGRAVATED ASSAULT,2016-11-17,99
AGGRAVATED ASSAULT,2016-11-18,117
AGGRAVATED ASSAULT,2016-11-19,132
AGGRAVATED ASSAULT,2016-11-20,125
AGGRAVATED ASSAULT,2016-11-21,100
AGGRAVATED ASSAULT,2016-11-22,113
AGGRAVATED ASSAULT,2016-11-23,98
AGGRAVATED ASSAULT,2016-11-24,123
AGGRAVATED ASSAULT,2016-11-25,100
AGGRAVATED ASSAULT,2016-11-26,114
AGGRAVATED ASSAULT,2016-11-27,127
AGGRAVATED ASSAULT,2016-11-28,100
AGGRAVATED ASSAULT,2016-11-29,93
AGGRAVATED ASSAULT,2016-11-30,100
AGGRAVATED ASSAULT,2016-12-01,106
AGGRAVATED ASSAULT,2016-12-02,132
AGGRAVATED ASSAULT,2016-12-03,132
AGGRAVATED ASSAULT,2016-12-04,117
AGGRAVATED ASSAULT,2016-12-05,123
AGGRAVATED ASSAULT,2016-12-06,104
AGGRAVATED ASSAULT,2016-12-07,118
AGGRAVATED ASSAULT,2016-12-08,112
AGGRAVATED ASSAULT,2016-12-09,123
AGGRAVATED ASSAULT,2016-12-10,146
AGGRAVATED ASSAULT,2016-12-11,145
AGGRAVATED ASSAULT,2016-12-12,130
AGGRAVATED ASSAULT,2016-12-13,128
AGGRAVATED ASSAULT,2016-12-14,113
AGGRAVATED ASSAULT,2016-12-15,108
AGGRAVATED ASSAULT,2016-12-16,111
AGGRAVATED ASSAULT,2016-12-17,112
AGGRAVATED ASSAULT,2016-12-18,140
AGGRAVATED ASSAULT,2016-12-19,112
AGGRAVATED ASSAULT,2016-12-20,120
AGGRAVATED ASSAULT,2016-12-21,99
AGGRAVATED ASSAULT,2016-12-22,101
AGGRAVATED ASSAULT,2016-12-23,109
AGGRAVATED ASSAULT,2016-12-24,110
AGGRAVATED ASSAULT,2016-12-25,123
AGGRAVATED ASSAULT,2016-12-26,111
AGGRAVATED ASSAULT,2016-12-27,101
AGGRAVATED ASSAULT,2016-12-28,95
AGGRAVATED ASSAULT,2016-12-29,101
AGGRAVATED ASSAULT,2016-12-30,116
AGGRAVATED ASSAULT,2016-12-31,116
AGGRAVATED ASSAULT,2017-01-01,206
AGGRAVATED ASSAULT,2017-01-02,89
AGGRAVATED ASSAULT,2017-01-03,104
AGGRAVATED ASSAULT,2017-01-04,78
AGGRAVATED ASSAULT,2017-01-05,103
AGGRAVATED ASSAULT,2017-01-06,119
AGGRAVATED ASSAULT,2017-01-07,118
AGGRAVATED ASSAULT,2017-01-08,116
AGGRAVATED ASSAULT,2017-01-09,105
AGGRAVATED ASSAULT,2017-01-10,96
AGGRAVATED ASSAULT,2017-01-11,111
AGGRAVATED ASSAULT,2017-01-12,80
AGGRAVATED ASSAULT,2017-01-13,97
AGGRAVATED ASSAULT,2017-01-14,136
AGGRAVATED ASSAULT,2017-01-15,123
AGGRAVATED ASSAULT,2017-01-16,106
AGGRAVATED ASSAULT,2017-01-17,133
AGGRAVATED ASSAULT,2017-01-18,114
AGGRAVATED ASSAULT,2017-01-19,101
AGGRAVATED ASSAULT,2017-01-20,96
AGGRAVATED ASSAULT,2017-01-21,124
AGGRAVATED ASSAULT,2017-01-22,133
AGGRAVATED ASSAULT,2017-01-23,100
AGGRAVATED ASSAULT,2017-01-24,115
AGGRAVATED ASSAULT,2017-01-25,104
AGGRAVATED ASSAULT,2017-01-26,99
AGGRAVATED ASSAULT,2017-01-27,94
AGGRAVATED ASSAULT,2017-01-28,151
AGGRAVATED ASSAULT,2017-01-29,132
AGGRAVATED ASSAULT,2017-01-30,115
AGGRAVATED ASSAULT,2017-01-31,115
AGGRAVATED ASSAULT,2017-02-01,104
AGGRAVATED ASSAULT,2017-02-02,97
AGGRAVATED ASSAULT,2017-02-03,120
AGGRAVATED ASSAULT,2017-02-04,135
AGGRAVATED ASSAULT,2017-02-05,136
AGGRAVATED ASSAULT,2017-02-06,113
AGGRAVATED ASSAULT,2017-02-07,118
AGGRAVATED ASSAULT,2017-02-08,111
AGGRAVATED ASSAULT,2017-02-09,107
AGGRAVATED ASSAULT,2017-02-10,107
AGGRAVATED ASSAULT,2017-02-11,142
AGGRAVATED ASSAULT,2017-02-12,147
AGGRAVATED ASSAULT,2017-02-13,125
AGGRAVATED ASSAULT,2017-02-14,118
AGGRAVATED ASSAULT,2017-02-15,113
AGGRAVATED ASSAULT,2017-02-16,107
AGGRAVATED ASSAULT,2017-02-17,89
AGGRAVATED ASSAULT,2017-02-18,135
AGGRAVATED ASSAULT,2017-02-19,142
AGGRAVATED ASSAULT,2017-02-20,112
AGGRAVATED ASSAULT,2017-02-21,130
AGGRAVATED ASSAULT,2017-02-22,105
AGGRAVATED ASSAULT,2017-02-23,95
AGGRAVATED ASSAULT,2017-02-24,122
AGGRAVATED ASSAULT,2017-02-25,105
AGGRAVATED ASSAULT,2017-02-26,132
AGGRAVATED ASSAULT,2017-02-27,109
AGGRAVATED ASSAULT,2017-02-28,91
AGGRAVATED ASSAULT,2017-03-01,132
AGGRAVATED ASSAULT,2017-03-02,104
AGGRAVATED ASSAULT,2017-03-03,116
AGGRAVATED ASSAULT,2017-03-04,122
AGGRAVATED ASSAULT,2017-03-05,133
AGGRAVATED ASSAULT,2017-03-06,85
AGGRAVATED ASSAULT,2017-03-07,121
AGGRAVATED ASSAULT,2017-03-08,108
AGGRAVATED ASSAULT,2017-03-09,128
AGGRAVATED ASSAULT,2017-03-10,127
AGGRAVATED ASSAULT,2017-03-11,148
AGGRAVATED ASSAULT,2017-03-12,152
AGGRAVATED ASSAULT,2017-03-13,114
AGGRAVATED ASSAULT,2017-03-14,159
AGGRAVATED ASSAULT,2017-03-15,145
AGGRAVATED ASSAULT,2017-03-16,120
AGGRAVATED ASSAULT,2017-03-17,122
AGGRAVATED ASSAULT,2017-03-18,175
AGGRAVATED ASSAULT,2017-03-19,137
AGGRAVATED ASSAULT,2017-03-20,116
AGGRAVATED ASSAULT,2017-03-21,98
AGGRAVATED ASSAULT,2017-03-22,105
AGGRAVATED ASSAULT,2017-03-23,146
AGGRAVATED ASSAULT,2017-03-24,113
AGGRAVATED ASSAULT,2017-03-25,147
AGGRAVATED ASSAULT,2017-03-26,148
AGGRAVATED ASSAULT,2017-03-27,117
AGGRAVATED ASSAULT,2017-03-28,109
AGGRAVATED ASSAULT,2017-03-29,127
AGGRAVATED ASSAULT,2017-03-30,110
AGGRAVATED ASSAULT,2017-03-31,141
AGGRAVATED ASSAULT,2017-04-01,124
AGGRAVATED ASSAULT,2017-04-02,148
AGGRAVATED ASSAULT,2017-04-03,111
AGGRAVATED ASSAULT,2017-04-04,124
AGGRAVATED ASSAULT,2017-04-05,146
AGGRAVATED ASSAULT,2017-04-06,115
AGGRAVATED ASSAULT,2017-04-07,111
AGGRAVATED ASSAULT,2017-04-08,113
AGGRAVATED ASSAULT,2017-04-09,148
AGGRAVATED ASSAULT,2017-04-10,131
AGGRAVATED ASSAULT,2017-04-11,98
AGGRAVATED ASSAULT,2017-04-12,120
AGGRAVATED ASSAULT,2017-04-13,117
AGGRAVATED ASSAULT,2017-04-14,92
AGGRAVATED ASSAULT,2017-04-15,137
AGGRAVATED ASSAULT,2017-04-16,141
AGGRAVATED ASSAULT,2017-04-17,132
AGGRAVATED ASSAULT,2017-04-18,122
AGGRAVATED ASSAULT,2017-04-19,117
AGGRAVATED ASSAULT,2017-04-20,98
AGGRAVATED ASSAULT,2017-04-21,120
AGGRAVATED ASSAULT,2017-04-22,152
AGGRAVATED ASSAULT,2017-04-23,156
AGGRAVATED ASSAULT,2017-04-24,125
AGGRAVATED ASSAULT,2017-04-25,117
AGGRAVATED ASSAULT,2017-04-26,116
AGGRAVATED ASSAULT,2017-04-27,112
AGGRAVATED ASSAULT,2017-04-28,128
AGGRAVATED ASSAULT,2017-04-29,164
AGGRAVATED ASSAULT,2017-04-30,170
AGGRAVATED ASSAULT,2017-05-01,146
AGGRAVATED ASSAULT,2017-05-02,129
AGGRAVATED ASSAULT,2017-05-03,134
AGGRAVATED ASSAULT,2017-05-04,125
AGGRAVATED ASSAULT,2017-05-05,149
AGGRAVATED ASSAULT,2017-05-06,137
AGGRAVATED ASSAULT,2017-05-07,99
AGGRAVATED ASSAULT,2017-05-08,128
AGGRAVATED ASSAULT,2017-05-09,88
AGGRAVATED ASSAULT,2017-05-10,106
AGGRAVATED ASSAULT,2017-05-11,125
AGGRAVATED ASSAULT,2017-05-12,140
AGGRAVATED ASSAULT,2017-05-13,125
AGGRAVATED ASSAULT,2017-05-14,123
AGGRAVATED ASSAULT,2017-05-15,105
AGGRAVATED ASSAULT,2017-05-16,112
AGGRAVATED ASSAULT,2017-05-17,136
AGGRAVATED ASSAULT,2017-05-18,129
AGGRAVATED ASSAULT,2017-05-19,128
AGGRAVATED ASSAULT,2017-05-20,155
AGGRAVATED ASSAULT,2017-05-21,164
AGGRAVATED ASSAULT,2017-05-22,118
AGGRAVATED ASSAULT,2017-05-23,125
AGGRAVATED ASSAULT,2017-05-24,136
AGGRAVATED ASSAULT,2017-05-25,131
AGGRAVATED ASSAULT,2017-05-26,159
AGGRAVATED ASSAULT,2017-05-27,150
AGGRAVATED ASSAULT,2017-05-28,155
AGGRAVATED ASSAULT,2017-05-29,162
AGGRAVATED ASSAULT,2017-05-30,118
AGGRAVATED ASSAULT,2017-05-31,118
AGGRAVATED ASSAULT,2017-06-01,142
AGGRAVATED ASSAULT,2017-06-02,121
AGGRAVATED ASSAULT,2017-06-03,154
AGGRAVATED ASSAULT,2017-06-04,162
AGGRAVATED ASSAULT,2017-06-05,126
AGGRAVATED ASSAULT,2017-06-06,131
AGGRAVATED ASSAULT,2017-06-07,117
AGGRAVATED ASSAULT,2017-06-08,109
AGGRAVATED ASSAULT,2017-06-09,123
AGGRAVATED ASSAULT,2017-06-10,141
AGGRAVATED ASSAULT,2017-06-11,139
AGGRAVATED ASSAULT,2017-06-12,135
AGGRAVATED ASSAULT,2017-06-13,109
AGGRAVATED ASSAULT,2017-06-14,145
AGGRAVATED ASSAULT,2017-06-15,163
AGGRAVATED ASSAULT,2017-06-16,129
AGGRAVATED ASSAULT,2017-06-17,145
AGGRAVATED ASSAULT,2017-06-18,188
AGGRAVATED ASSAULT,2017-06-19,125
AGGRAVATED ASSAULT,2017-06-20,152
AGGRAVATED ASSAULT,2017-06-21,124
AGGRAVATED ASSAULT,2017-06-22,142
AGGRAVATED ASSAULT,2017-06-23,149
AGGRAVATED ASSAULT,2017-06-24,156
AGGRAVATED ASSAULT,2017-06-25,174
AGGRAVATED ASSAULT,2017-06-26,133
AGGRAVATED ASSAULT,2017-06-27,138
AGGRAVATED ASSAULT,2017-06-28,133
AGGRAVATED ASSAULT,2017-06-29,138
AGGRAVATED ASSAULT,2017-06-30,130
AGGRAVATED ASSAULT,2017-07-01,168
AGGRAVATED ASSAULT,2017-07-02,137
AGGRAVATED ASSAULT,2017-07-03,134
AGGRAVATED ASSAULT,2017-07-04,186
AGGRAVATED ASSAULT,2017-07-05,133
AGGRAVATED ASSAULT,2017-07-06,136
AGGRAVATED ASSAULT,2017-07-07,139
AGGRAVATED ASSAULT,2017-07-08,154
AGGRAVATED ASSAULT,2017-07-09,180
AGGRAVATED ASSAULT,2017-07-10,135
AGGRAVATED ASSAULT,2017-07-11,121
AGGRAVATED ASSAULT,2017-07-12,130
AGGRAVATED ASSAULT,2017-07-13,143
AGGRAVATED ASSAULT,2017-07-14,148
AGGRAVATED ASSAULT,2017-07-15,168
AGGRAVATED ASSAULT,2017-07-16,181
AGGRAVATED ASSAULT,2017-07-17,141
AGGRAVATED ASSAULT,2017-07-18,153
AGGRAVATED ASSAULT,2017-07-19,152
AGGRAVATED ASSAULT,2017-07-20,125
AGGRAVATED ASSAULT,2017-07-21,175
AGGRAVATED ASSAULT,2017-07-22,149
AGGRAVATED ASSAULT,2017-07-23,154
AGGRAVATED ASSAULT,2017-07-24,118
AGGRAVATED ASSAULT,2017-07-25,113
AGGRAVATED ASSAULT,2017-07-26,132
AGGRAVATED ASSAULT,2017-07-27,135
AGGRAVATED ASSAULT,2017-07-28,150
AGGRAVATED ASSAULT,2017-07-29,132
AGGRAVATED ASSAULT,2017-07-30,183
AGGRAVATED ASSAULT,2017-07-31,148
AGGRAVATED ASSAULT,2017-08-01,138
AGGRAVATED ASSAULT,2017-08-02,136
AGGRAVATED ASSAULT,2017-08-03,154
AGGRAVATED ASSAULT,2017-08-04,123
AGGRAVATED ASSAULT,2017-08-05,167
AGGRAVATED ASSAULT,2017-08-06,151
AGGRAVATED ASSAULT,2017-08-07,136
AGGRAVATED ASSAULT,2017-08-08,121
AGGRAVATED ASSAULT,2017-08-09,120
AGGRAVATED ASSAULT,2017-08-10,130
AGGRAVATED ASSAULT,2017-08-11,119
AGGRAVATED ASSAULT,2017-08-12,153
AGGRAVATED ASSAULT,2017-08-13,154
AGGRAVATED ASSAULT,2017-08-14,136
AGGRAVATED ASSAULT,2017-08-15,121
AGGRAVATED ASSAULT,2017-08-16,119
AGGRAVATED ASSAULT,2017-08-17,120
AGGRAVATED ASSAULT,2017-08-18,129
AGGRAVATED ASSAULT,2017-08-19,130
AGGRAVATED ASSAULT,2017-08-20,163
AGGRAVATED ASSAULT,2017-08-21,127
AGGRAVATED ASSAULT,2017-08-22,137
AGGRAVATED ASSAULT,2017-08-23,114
AGGRAVATED ASSAULT,2017-08-24,136
AGGRAVATED ASSAULT,2017-08-25,121
AGGRAVATED ASSAULT,2017-08-26,177
AGGRAVATED ASSAULT,2017-08-27,181
AGGRAVATED ASSAULT,2017-08-28,131
AGGRAVATED ASSAULT,2017-08-29,133
AGGRAVATED ASSAULT,2017-08-30,114
AGGRAVATED ASSAULT,2017-08-31,159
AGGRAVATED ASSAULT,2017-09-01,188
AGGRAVATED ASSAULT,2017-09-02,161
AGGRAVATED ASSAULT,2017-09-03,198
AGGRAVATED ASSAULT,2017-09-04,158
AGGRAVATED ASSAULT,2017-09-05,138
AGGRAVATED ASSAULT,2017-09-06,128
AGGRAVATED ASSAULT,2017-09-07,121
AGGRAVATED ASSAULT,2017-09-08,131
AGGRAVATED ASSAULT,2017-09-09,160
AGGRAVATED ASSAULT,2017-09-10,186
AGGRAVATED ASSAULT,2017-09-11,149
AGGRAVATED ASSAULT,2017-09-12,125
AGGRAVATED ASSAULT,2017-09-13,121
AGGRAVATED ASSAULT,2017-09-14,118
AGGRAVATED ASSAULT,2017-09-15,152
AGGRAVATED ASSAULT,2017-09-16,160
AGGRAVATED ASSAULT,2017-09-17,165
AGGRAVATED ASSAULT,2017-09-18,116
AGGRAVATED ASSAULT,2017-09-19,112
AGGRAVATED ASSAULT,2017-09-20,131
AGGRAVATED ASSAULT,2017-09-21,115
AGGRAVATED ASSAULT,2017-09-22,133
AGGRAVATED ASSAULT,2017-09-23,143
AGGRAVATED ASSAULT,2017-09-24,185
AGGRAVATED ASSAULT,2017-09-25,118
AGGRAVATED ASSAULT,2017-09-26,124
AGGRAVATED ASSAULT,2017-09-27,113
AGGRAVATED ASSAULT,2017-09-28,133
AGGRAVATED ASSAULT,2017-09-29,133
AGGRAVATED ASSAULT,2017-09-30,132
AGGRAVATED ASSAULT,2017-10-01,168
AGGRAVATED ASSAULT,2017-10-02,123
AGGRAVATED ASSAULT,2017-10-03,126
AGGRAVATED ASSAULT,2017-10-04,97
AGGRAVATED ASSAULT,2017-10-05,103
AGGRAVATED ASSAULT,2017-10-06,119
AGGRAVATED ASSAULT,2017-10-07,179
AGGRAVATED ASSAULT,2017-10-08,152
AGGRAVATED ASSAULT,2017-10-09,111
AGGRAVATED ASSAULT,2017-10-10,122
AGGRAVATED ASSAULT,2017-10-11,120
AGGRAVATED ASSAULT,2017-10-12,125
AGGRAVATED ASSAULT,2017-10-13,127
AGGRAVATED ASSAULT,2017-10-14,176
AGGRAVATED ASSAULT,2017-10-15,163
AGGRAVATED ASSAULT,2017-10-16,143
AGGRAVATED ASSAULT,2017-10-17,141
AGGRAVATED ASSAULT,2017-10-18,143
AGGRAVATED ASSAULT,2017-10-19,120
AGGRAVATED ASSAULT,2017-10-20,154
AGGRAVATED ASSAULT,2017-10-21,153
AGGRAVATED ASSAULT,2017-10-22,165
AGGRAVATED ASSAULT,2017-10-23,135
AGGRAVATED ASSAULT,2017-10-24,150
AGGRAVATED ASSAULT,2017-10-25,171
AGGRAVATED ASSAULT,2017-10-26,160
AGGRAVATED ASSAULT,2017-10-27,139
AGGRAVATED ASSAULT,2017-10-28,160
AGGRAVATED ASSAULT,2017-10-29,179
AGGRAVATED ASSAULT,2017-10-30,131
AGGRAVATED ASSAULT,2017-10-31,151
AGGRAVATED ASSAULT,2017-11-01,155
AGGRAVATED ASSAULT,2017-11-02,96
AGGRAVATED ASSAULT,2017-11-03,126
AGGRAVATED ASSAULT,2017-11-04,130
AGGRAVATED ASSAULT,2017-11-05,138
AGGRAVATED ASSAULT,2017-11-06,118
AGGRAVATED ASSAULT,2017-11-07,120
AGGRAVATED ASSAULT,2017-11-08,139
AGGRAVATED ASSAULT,2017-11-09,136
AGGRAVATED ASSAULT,2017-11-10,145
AGGRAVATED ASSAULT,2017-11-11,132
AGGRAVATED ASSAULT,2017-11-12,151
AGGRAVATED ASSAULT,2017-11-13,134
AGGRAVATED ASSAULT,2017-11-14,129
AGGRAVATED ASSAULT,2017-11-15,127
AGGRAVATED ASSAULT,2017-11-16,123
AGGRAVATED ASSAULT,2017-11-17,130
AGGRAVATED ASSAULT,2017-11-18,172
AGGRAVATED ASSAULT,2017-11-19,120
AGGRAVATED ASSAULT,2017-11-20,122
AGGRAVATED ASSAULT,2017-11-21,125
AGGRAVATED ASSAULT,2017-11-22,125
AGGRAVATED ASSAULT,2017-11-23,153
AGGRAVATED ASSAULT,2017-11-24,151
AGGRAVATED ASSAULT,2017-11-25,138
AGGRAVATED ASSAULT,2017-11-26,151
AGGRAVATED ASSAULT,2017-11-27,100
AGGRAVATED ASSAULT,2017-11-28,122
AGGRAVATED ASSAULT,2017-11-29,124
AGGRAVATED ASSAULT,2017-11-30,122
AGGRAVATED ASSAULT,2017-12-01,133
AGGRAVATED ASSAULT,2017-12-02,146
AGGRAVATED ASSAULT,2017-12-03,136
AGGRAVATED ASSAULT,2017-12-04,110
AGGRAVATED ASSAULT,2017-12-05,117
AGGRAVATED ASSAULT,2017-12-06,122
AGGRAVATED ASSAULT,2017-12-07,123
AGGRAVATED ASSAULT,2017-12-08,99
AGGRAVATED ASSAULT,2017-12-09,162
AGGRAVATED ASSAULT,2017-12-10,146
AGGRAVATED ASSAULT,2017-12-11,125
AGGRAVATED ASSAULT,2017-12-12,110
AGGRAVATED ASSAULT,2017-12-13,96
AGGRAVATED ASSAULT,2017-12-14,113
AGGRAVATED ASSAULT,2017-12-15,140
AGGRAVATED ASSAULT,2017-12-16,115
AGGRAVATED ASSAULT,2017-12-17,139
AGGRAVATED ASSAULT,2017-12-18,116
AGGRAVATED ASSAULT,2017-12-19,98
AGGRAVATED ASSAULT,2017-12-20,109
AGGRAVATED ASSAULT,2017-12-21,101
AGGRAVATED ASSAULT,2017-12-22,134
AGGRAVATED ASSAULT,2017-12-23,132
AGGRAVATED ASSAULT,2017-12-24,122
AGGRAVATED ASSAULT,2017-12-25,142
AGGRAVATED ASSAULT,2017-12-26,98
AGGRAVATED ASSAULT,2017-12-27,95
AGGRAVATED ASSAULT,2017-12-28,123
AGGRAVATED ASSAULT,2017-12-29,131
AGGRAVATED ASSAULT,2017-12-30,128
AGGRAVATED ASSAULT,2017-12-31,128
AGGRAVATED ASSAULT,2018-01-01,172
AGGRAVATED ASSAULT,2018-01-02,97
AGGRAVATED ASSAULT,2018-01-03,97
AGGRAVATED ASSAULT,2018-01-04,106
AGGRAVATED ASSAULT,2018-01-05,144
AGGRAVATED ASSAULT,2018-01-06,127
AGGRAVATED ASSAULT,2018-01-07,130
AGGRAVATED ASSAULT,2018-01-08,97
AGGRAVATED ASSAULT,2018-01-09,80
AGGRAVATED ASSAULT,2018-01-10,107
AGGRAVATED ASSAULT,2018-01-11,99
AGGRAVATED ASSAULT,2018-01-12,110
AGGRAVATED ASSAULT,2018-01-13,140
AGGRAVATED ASSAULT,2018-01-14,145
AGGRAVATED ASSAULT,2018-01-15,121
AGGRAVATED ASSAULT,2018-01-16,113
AGGRAVATED ASSAULT,2018-01-17,128
AGGRAVATED ASSAULT,2018-01-18,119
AGGRAVATED ASSAULT,2018-01-19,111
AGGRAVATED ASSAULT,2018-01-20,143
AGGRAVATED ASSAULT,2018-01-21,135
AGGRAVATED ASSAULT,2018-01-22,117
AGGRAVATED ASSAULT,2018-01-23,88
AGGRAVATED ASSAULT,2018-01-24,115
AGGRAVATED ASSAULT,2018-01-25,95
AGGRAVATED ASSAULT,2018-01-26,126
AGGRAVATED ASSAULT,2018-01-27,126
AGGRAVATED ASSAULT,2018-01-28,160
AGGRAVATED ASSAULT,2018-01-29,136
AGGRAVATED ASSAULT,2018-01-30,129
AGGRAVATED ASSAULT,2018-01-31,137
AGGRAVATED ASSAULT,2018-02-01,131
AGGRAVATED ASSAULT,2018-02-02,132
AGGRAVATED ASSAULT,2018-02-03,145
AGGRAVATED ASSAULT,2018-02-04,160
AGGRAVATED ASSAULT,2018-02-05,124
AGGRAVATED ASSAULT,2018-02-06,112
AGGRAVATED ASSAULT,2018-02-07,125
AGGRAVATED ASSAULT,2018-02-08,119
AGGRAVATED ASSAULT,2018-02-09,118
AGGRAVATED ASSAULT,2018-02-10,120
AGGRAVATED ASSAULT,2018-02-11,130
AGGRAVATED ASSAULT,2018-02-12,103
AGGRAVATED ASSAULT,2018-02-13,86
AGGRAVATED ASSAULT,2018-02-14,120
AGGRAVATED ASSAULT,2018-02-15,112
AGGRAVATED ASSAULT,2018-02-16,141
AGGRAVATED ASSAULT,2018-02-17,127
AGGRAVATED ASSAULT,2018-02-18,126
AGGRAVATED ASSAULT,2018-02-19,95
AGGRAVATED ASSAULT,2018-02-20,81
AGGRAVATED ASSAULT,2018-02-21,70
AGGRAVATED ASSAULT,2018-02-22,40
AGGRAVATED ASSAULT,2018-02-23,29
AGGRAVATED ASSAULT,2018-02-24,6
ARSON,2015-01-02,2
ARSON,2015-01-03,1
ARSON,2015-01-04,1
ARSON,2015-01-05,1
ARSON,2015-01-07,1
ARSON,2015-01-11,1
ARSON,2015-01-14,1
ARSON,2015-01-15,4
ARSON,2015-01-16,1
ARSON,2015-01-17,2
ARSON,2015-01-18,1
ARSON,2015-01-21,1
ARSON,2015-01-22,1
ARSON,2015-01-23,1
ARSON,2015-01-24,2
ARSON,2015-01-25,1
ARSON,2015-01-28,1
ARSON,2015-02-01,1
ARSON,2015-02-02,2
ARSON,2015-02-03,3
ARSON,2015-02-06,2
