Dispatch_Date,AGGRAVATED ASSAULT,MISC,MOTOR VEHICLE THEFT,BURGLARY,ARSON,ROBBERY,RAPE,DRUG OFFENSE,MURDER AND NON-NEGLIGENT MANSLAUGHTER
2012-01-05,85,204,124,36,2,30,3,67,0
2012-01-06,106,196,112,28,2,22,4,58,0
2012-01-07,74,182,110,35,2,22,2,46,0
2012-01-08,68,163,93,34,0,19,1,29,0
2012-01-09,94,151,129,53,1,26,1,18,2
2012-01-10,87,204,103,35,2,16,1,62,5
2012-01-11,91,179,115,44,3,23,4,58,2
2012-01-12,66,199,134,40,1,19,1,60,0
2012-01-13,106,179,114,49,0,27,2,56,1
2012-01-14,66,212,88,28,2,30,2,58,2
2012-01-15,58,195,89,25,5,12,1,34,1
2012-01-16,82,185,91,31,0,19,3,29,0
2012-01-17,89,230,117,54,0,19,6,36,0
2012-01-18,80,247,139,39,3,20,5,64,0
2012-01-19,97,217,115,34,4,33,0,45,2
2012-01-20,96,225,109,33,1,24,3,51,1
2012-01-21,74,160,68,17,0,15,0,40,0
2012-01-22,57,151,72,19,0,17,2,20,0
2012-01-23,84,161,102,39,2,14,0,21,2
2012-01-24,102,218,128,35,2,26,0,39,1
2012-01-25,102,202,111,33,1,15,0,49,4
2012-01-26,83,205,120,44,6,14,3,52,0
2012-01-27,100,209,127,33,2,20,1,49,0
2012-01-28,80,252,118,28,3,22,3,55,0
2012-01-29,81,214,89,26,3,18,0,28,0
2012-01-30,90,198,142,33,0,19,2,27,0
2012-01-31,87,271,119,26,0,22,3,76,2
2012-02-01,101,226,120,30,0,20,1,64,0
2012-02-02,90,219,110,28,2,21,9,57,1
2012-02-03,92,259,108,63,3,24,4,47,1
2012-02-04,76,227,109,29,4,17,0,57,0
2012-02-05,84,202,81,14,4,5,6,39,1
2012-02-06,95,187,125,41,1,12,0,37,2
2012-02-07,97,239,98,35,1,17,4,51,0
2012-02-08,84,166,101,29,2,19,4,47,0
2012-02-09,112,178,101,38,3,23,2,42,1
2012-02-10,110,226,128,23,2,22,0,47,2
2012-02-11,79,178,102,19,2,33,0,42,2
2012-02-12,68,155,77,20,1,16,3,29,1
2012-02-13,79,220,111,26,0,20,2,31,1
2012-02-14,82,252,96,18,6,11,5,47,1
2012-02-15,104,272,122,31,0,24,4,67,0
2012-02-16,85,213,88,17,5,17,2,48,1
2012-02-17,95,235,98,25,1,16,2,49,0
2012-02-18,96,266,107,23,1,13,3,56,0
2012-02-19,94,279,111,18,2,25,4,34,0
2012-02-20,70,251,99,21,0,17,0,28,0
2012-02-21,99,217,117,22,0,16,3,69,1
2012-02-22,109,224,104,21,0,20,3,64,1
2012-02-23,101,225,113,27,0,18,3,63,1
2012-02-24,85,218,122,34,1,24,2,64,0
2012-02-25,76,237,108,24,1,21,3,51,1
2012-02-26,84,235,84,19,2,14,0,65,0
2012-02-27,96,242,105,38,3,15,3,32,1
2012-02-28,88,221,107,37,3,20,2,61,0
2012-02-29,110,202,119,28,1,20,3,35,1
2012-03-01,86,204,116,19,2,15,4,49,1
2012-03-02,113,250,115,21,2,14,4,54,1
2012-03-03,97,207,76,23,0,19,2,55,1
2012-03-04,101,167,75,22,0,20,1,34,1
2012-03-05,86,193,94,38,2,18,6,23,1
2012-03-06,116,199,104,28,0,26,3,56,0
2012-03-07,90,217,129,20,4,18,3,46,0
2012-03-08,106,230,101,26,1,15,5,42,0
2012-03-09,70,235,107,37,1,23,3,55,0
2012-03-10,86,298,72,29,2,18,2,66,4
2012-03-11,91,186,72,29,1,19,4,42,1
2012-03-12,109,222,111,33,4,18,1,21,3
2012-03-13,98,284,108,27,6,22,1,49,1
2012-03-14,88,296,103,16,0,24,3,53,2
2012-03-15,102,225,111,39,2,18,1,62,0
2012-03-16,110,296,110,35,1,22,0,55,0
2012-03-17,93,322,97,28,1,16,3,67,2
2012-03-18,110,203,91,31,3,22,5,36,2
2012-03-19,86,250,130,35,4,18,2,27,1
2012-03-20,116,253,104,36,2,21,3,57,1
2012-03-21,100,259,110,20,1,25,2,39,1
2012-03-22,100,246,119,32,3,16,1,35,1
2012-03-23,113,308,95,17,1,22,3,63,0
2012-03-24,86,287,81,29,3,9,3,44,3
2012-03-25,87,205,90,24,3,15,0,34,1
2012-03-26,99,210,119,41,1,17,3,24,0
2012-03-27,98,227,99,27,5,15,5,45,0
2012-03-28,101,201,121,40,1,11,6,46,2
2012-03-29,118,250,89,22,3,11,0,52,0
2012-03-30,101,225,90,33,1,28,4,57,2
2012-03-31,75,247,96,20,1,21,1,49,1
2012-04-01,70,194,92,26,3,21,2,32,2
2012-04-02,71,242,120,41,2,21,2,21,0
2012-04-03,80,269,92,30,0,19,3,52,0
2012-04-04,85,336,148,20,4,24,3,56,0
2012-04-05,104,388,104,19,0,15,2,62,0
2012-04-06,85,271,107,22,1,17,6,61,2
2012-04-07,100,300,102,21,2,20,0,66,1
2012-04-08,86,191,80,24,5,17,1,21,0
2012-04-09,90,230,121,28,0,23,1,25,0
2012-04-10,89,238,112,33,0,24,2,56,0
2012-04-11,106,208,131,30,0,19,1,50,2
2012-04-12,97,228,95,30,2,19,4,44,1
2012-04-13,108,247,120,26,0,15,5,71,0
2012-04-14,93,249,93,22,1,16,2,56,1
2012-04-15,86,222,114,24,0,24,5,34,2
2012-04-16,87,218,131,37,0,20,1,24,1
2012-04-17,125,239,133,22,2,19,1,66,1
2012-04-18,110,312,111,28,2,23,1,54,0
2012-04-19,117,245,117,35,1,21,2,50,0
2012-04-20,104,246,101,26,2,28,2,49,2
2012-04-21,86,251,101,29,2,29,4,77,0
2012-04-22,88,176,86,29,0,20,2,19,1
2012-04-23,98,192,132,52,0,15,3,20,0
2012-04-24,88,205,131,41,2,24,0,42,0
2012-04-25,89,248,124,35,1,22,5,57,1
2012-04-26,107,252,100,40,3,18,1,67,1
2012-04-27,96,260,143,33,1,33,0,78,0
2012-04-28,80,235,108,31,3,26,2,63,1
2012-04-29,77,216,99,24,5,25,3,26,0
2012-04-30,101,256,141,26,3,22,4,43,2
2012-05-01,109,317,104,26,3,18,0,53,1
2012-05-02,93,264,111,33,0,13,1,50,1
2012-05-03,88,252,124,35,1,14,3,62,0
2012-05-04,100,215,111,32,0,17,2,52,1
2012-05-05,90,248,96,22,2,27,2,73,2
2012-05-06,103,205,98,25,5,19,2,25,2
2012-05-07,122,213,127,38,2,21,2,30,1
2012-05-08,111,262,131,24,2,23,4,41,1
2012-05-09,111,218,97,26,2,19,4,40,2
2012-05-10,78,260,130,22,3,25,2,57,0
2012-05-11,112,260,115,33,3,23,3,70,1
2012-05-12,108,270,107,32,1,24,2,59,2
2012-05-13,79,252,104,16,2,23,5,18,0
2012-05-14,101,264,152,27,2,22,5,30,2
2012-05-15,116,227,113,29,2,26,5,70,1
2012-05-16,127,252,122,29,0,18,1,61,0
2012-05-17,108,217,119,30,2,14,2,54,4
2012-05-18,97,226,119,38,5,32,2,59,0
2012-05-19,112,224,117,27,3,27,1,51,1
2012-05-20,117,232,109,16,4,16,0,27,3
2012-05-21,111,224,109,33,1,25,5,22,0
2012-05-22,117,230,128,32,1,13,4,51,2
2012-05-23,110,255,132,40,5,24,4,44,1
2012-05-24,96,228,115,30,1,17,6,47,4
2012-05-25,107,280,123,39,0,38,3,57,0
2012-05-26,107,293,96,20,4,19,3,57,1
2012-05-27,96,349,95,24,2,27,5,47,1
2012-05-28,109,201,100,31,1,17,2,30,4
2012-05-29,118,219,138,42,1,16,4,48,0
2012-05-30,119,247,119,46,1,20,3,44,3
2012-05-31,126,243,137,31,2,15,1,50,3
2012-06-01,115,267,121,41,1,35,2,44,0
2012-06-02,80,223,96,21,1,19,0,59,0
2012-06-03,102,236,101,21,1,20,2,34,2
2012-06-04,112,248,141,41,4,23,1,37,2
2012-06-05,108,248,124,30,3,15,2,63,1
2012-06-06,109,254,105,35,3,21,1,43,2
2012-06-07,110,267,126,34,2,21,2,62,0
2012-06-08,103,286,137,47,2,17,3,71,0
2012-06-09,98,370,91,25,0,22,2,60,1
2012-06-10,100,203,97,22,1,14,3,29,1
2012-06-11,114,235,143,33,1,27,3,35,4
2012-06-12,98,187,117,38,2,20,5,40,1
2012-06-13,90,221,137,25,2,24,6,43,1
2012-06-14,116,306,142,23,2,23,0,42,1
2012-06-15,111,293,135,36,2,11,2,48,0
2012-06-16,99,270,85,27,0,18,4,41,1
2012-06-17,109,202,104,24,5,15,1,38,0
2012-06-18,110,255,113,40,2,20,1,31,0
2012-06-19,94,321,126,34,3,27,5,56,1
2012-06-20,90,296,117,28,0,19,2,32,1
2012-06-21,75,280,120,32,1,25,2,40,1
2012-06-22,74,322,129,37,1,25,4,53,3
2012-06-23,120,244,103,38,3,21,2,42,1
2012-06-24,119,222,96,30,1,19,3,20,3
2012-06-25,102,285,123,48,0,18,4,24,1
2012-06-26,94,272,134,46,2,26,2,47,1
2012-06-27,98,278,133,36,4,22,4,46,0
2012-06-28,87,301,115,28,0,21,2,43,0
2012-06-29,96,270,127,56,1,19,3,71,0
2012-06-30,92,213,85,25,0,16,4,50,2
2012-07-01,94,222,73,35,0,32,3,28,1
2012-07-02,83,258,113,35,1,21,1,33,0
2012-07-03,121,306,128,35,1,23,4,57,0
2012-07-04,128,184,87,25,4,15,1,16,0
2012-07-05,141,323,99,38,2,18,6,55,1
2012-07-06,110,325,122,32,3,26,3,59,1
2012-07-07,109,219,109,24,2,16,4,50,0
2012-07-08,99,262,96,25,2,13,3,30,0
2012-07-09,105,218,153,43,0,28,4,26,1
2012-07-10,107,270,131,41,2,30,1,48,0
2012-07-11,99,288,119,39,0,28,3,46,0
2012-07-12,92,235,99,28,1,22,3,38,1
2012-07-13,94,243,115,34,2,21,5,34,0
2012-07-14,72,233,89,33,2,19,1,34,0
2012-07-15,102,179,112,15,3,20,0,18,1
2012-07-16,77,252,130,29,1,26,3,28,2
2012-07-17,81,267,116,34,1,19,3,61,0
2012-07-18,78,321,118,34,1,32,3,57,1
2012-07-19,101,271,105,34,2,19,2,56,0
2012-07-20,82,261,121,39,0,30,4,53,1
2012-07-21,92,217,100,29,3,24,3,55,1
2012-07-22,99,237,96,27,3,26,3,31,1
2012-07-23,102,255,131,50,1,22,4,26,2
2012-07-24,102,262,124,40,0,30,6,48,2
2012-07-25,75,252,133,39,0,29,6,55,1
2012-07-26,80,226,116,36,0,24,4,43,3
2012-07-27,86,207,124,31,0,22,2,52,1
2012-07-28,91,216,100,25,1,30,4,50,0
2012-07-29,87,204,117,26,3,27,1,17,0
2012-07-30,93,249,129,39,1,25,2,24,0
2012-07-31,107,315,123,36,1,28,3,55,2
2012-08-01,99,230,123,26,0,26,4,41,1
2012-08-02,89,229,109,38,2,21,1,38,3
2012-08-03,112,238,134,22,3,24,3,38,0
2012-08-04,87,225,80,23,1,27,1,43,2
2012-08-05,80,236,95,24,3,35,3,27,0
2012-08-06,100,221,134,38,2,22,1,32,0
2012-08-07,107,278,131,35,4,18,4,56,0
2012-08-08,103,240,142,34,0,30,5,58,2
2012-08-09,102,243,136,36,1,22,3,35,0
2012-08-10,93,251,124,18,0,33,1,46,0
2012-08-11,82,223,124,27,2,17,1,51,1
2012-08-12,71,244,97,38,2,17,1,34,0
2012-08-13,84,305,149,61,4,29,3,27,2
2012-08-14,82,236,122,45,1,25,4,46,2
2012-08-15,80,257,103,73,2,22,2,39,1
2012-08-16,89,238,130,48,2,18,2,31,0
2012-08-17,88,227,133,38,5,25,4,52,2
2012-08-18,96,237,118,47,1,23,1,45,3
2012-08-19,101,240,109,23,0,24,1,29,1
2012-08-20,88,222,130,40,1,31,2,33,0
2012-08-21,92,263,144,37,0,27,0,44,0
2012-08-22,93,249,140,44,1,19,1,57,0
2012-08-23,105,244,121,67,1,25,2,43,1
2012-08-24,98,262,125,41,2,22,4,47,0
2012-08-25,88,279,127,28,0,23,2,58,0
2012-08-26,94,210,111,30,3,24,2,31,2
2012-08-27,83,202,113,53,0,25,2,25,1
2012-08-28,104,245,133,36,3,27,0,64,2
2012-08-29,98,245,148,32,2,25,9,48,0
2012-08-30,94,228,159,43,3,27,2,53,0
2012-08-31,105,230,150,40,0,27,1,60,1
2012-09-01,92,241,116,33,1,21,0,55,1
2012-09-02,87,184,135,39,1,30,6,27,2
2012-09-03,84,186,105,24,2,14,6,25,1
2012-09-04,72,256,153,43,0,21,3,42,1
2012-09-05,93,233,154,41,1,27,4,56,1
2012-09-06,89,241,158,29,2,24,0,50,1
2012-09-07,95,257,138,28,2,30,4,68,2
2012-09-08,100,237,116,30,0,19,5,75,3
2012-09-09,94,187,123,41,0,23,1,26,1
2012-09-10,93,220,135,46,1,21,6,26,3
2012-09-11,88,249,107,40,0,25,4,62,0
2012-09-12,97,213,128,32,1,21,0,55,1
2012-09-13,101,230,125,43,3,30,2,37,1
2012-09-14,105,214,131,38,1,21,5,56,0
2012-09-15,91,230,141,26,0,19,4,52,0
2012-09-16,89,198,128,25,2,24,1,27,0
2012-09-17,106,232,138,52,1,19,2,33,1
2012-09-18,69,192,149,43,0,50,1,38,0
2012-09-19,115,247,130,39,2,32,2,60,0
2012-09-20,82,263,130,26,1,30,1,49,0
2012-09-21,107,340,127,31,3,23,0,87,0
2012-09-22,89,238,113,34,2,27,1,48,1
2012-09-23,104,187,116,23,0,28,3,30,0
2012-09-24,82,186,152,46,1,18,3,38,0
2012-09-25,111,218,127,46,0,28,1,52,1
2012-09-26,94,213,135,38,1,37,3,47,2
2012-09-27,100,247,153,30,0,15,2,47,1
2012-09-28,100,189,127,41,1,31,1,61,1
2012-09-29,90,237,116,28,1,27,0,66,0
2012-09-30,91,172,107,32,1,25,3,30,1
2012-10-01,97,203,106,47,3,34,1,32,3
2012-10-02,90,223,140,38,2,18,0,55,0
2012-10-03,104,246,114,34,0,20,5,56,1
2012-10-04,101,265,108,78,0,16,4,59,0
2012-10-05,99,274,119,34,1,22,6,64,2
2012-10-06,104,237,117,27,0,16,2,56,0
2012-10-07,79,186,97,33,1,25,4,30,1
2012-10-08,79,191,132,34,1,28,2,21,0
2012-10-09,91,202,143,41,1,22,1,56,0
2012-10-10,86,250,133,32,1,18,1,66,0
2012-10-11,87,213,112,36,5,29,2,70,0
2012-10-12,91,231,136,52,3,26,0,58,0
2012-10-13,76,224,118,18,4,26,0,61,0
2012-10-14,88,168,109,26,8,22,2,27,0
2012-10-15,84,210,122,42,3,29,4,24,1
2012-10-16,101,244,141,34,5,21,2,54,2
2012-10-17,71,289,131,42,1,16,0,68,1
2012-10-18,104,212,139,42,2,24,6,67,2
2012-10-19,92,252,110,46,0,27,3,61,1
2012-10-20,80,258,114,41,1,26,2,54,2
2012-10-21,100,159,112,25,0,24,2,36,1
2012-10-22,85,233,136,47,3,17,2,20,0
2012-10-23,100,211,131,55,1,22,3,52,1
2012-10-24,98,255,128,48,2,21,4,44,0
2012-10-25,83,234,128,31,2,26,1,38,1
2012-10-26,86,253,121,42,2,29,2,53,1
2012-10-27,104,237,113,38,2,35,3,53,1
2012-10-28,85,183,99,26,4,23,1,25,2
2012-10-29,30,86,48,8,1,16,2,9,1
2012-10-30,67,150,77,44,0,22,1,37,1
2012-10-31,77,230,121,37,0,23,3,53,1
2012-11-01,81,201,131,31,0,30,2,44,0
2012-11-02,71,232,130,19,2,29,2,51,1
2012-11-03,96,206,101,17,1,14,1,60,0
2012-11-04,85,148,109,21,0,18,3,35,1
2012-11-05,92,190,115,37,2,21,4,22,0
2012-11-06,61,147,112,30,3,15,4,41,1
2012-11-07,66,163,109,39,0,23,3,28,1
2012-11-08,79,216,112,32,3,20,3,49,0
2012-11-09,77,202,103,89,2,17,3,48,0
2012-11-10,85,211,102,36,1,22,2,53,1
2012-11-11,96,185,98,37,2,25,2,42,1
2012-11-12,75,198,136,46,1,27,3,29,0
2012-11-13,81,223,100,36,2,36,0,52,0
2012-11-14,78,214,116,27,2,30,2,52,1
2012-11-15,74,185,100,36,3,26,1,41,0
2012-11-16,61,198,127,36,1,23,2,45,1
2012-11-17,67,255,124,35,1,12,4,46,1
2012-11-18,62,169,99,33,2,21,2,45,0
2012-11-19,80,183,109,45,1,14,2,34,1
2012-11-20,82,212,127,30,2,14,2,64,0
2012-11-21,83,165,112,34,0,24,0,56,0
2012-11-22,64,86,50,25,0,14,4,13,1
2012-11-23,77,215,106,34,4,30,1,54,2
2012-11-24,64,207,119,32,0,20,2,63,0
2012-11-25,74,171,78,24,0,20,4,43,0
2012-11-26,97,149,107,35,1,17,1,29,0
2012-11-27,75,171,116,36,1,24,2,48,2
2012-11-28,72,214,111,35,2,22,3,50,1
2012-11-29,77,216,110,35,1,26,0,55,0
2012-11-30,89,212,137,28,1,26,3,50,1
2012-12-01,74,198,115,38,1,22,1,60,3
2012-12-02,69,135,112,21,0,20,1,40,5
2012-12-03,106,201,137,37,2,27,3,29,1
2012-12-04,95,208,98,33,0,27,1,44,3
2012-12-05,68,223,102,41,5,21,2,62,1
2012-12-06,87,223,115,34,1,30,2,48,0
2012-12-07,104,225,118,28,3,17,1,43,1
2012-12-08,59,279,106,25,0,24,0,68,1
2012-12-09,86,155,88,31,1,19,1,22,1
2012-12-10,105,175,120,38,0,21,4,26,1
2012-12-11,92,226,129,37,1,23,1,66,1
2012-12-12,94,234,103,24,2,24,5,53,1
2012-12-13,102,214,105,20,0,26,1,41,0
2012-12-14,88,222,128,42,0,16,1,49,0
2012-12-15,75,256,102,21,0,15,0,49,0
2012-12-16,62,169,105,21,1,17,1,33,2
2012-12-17,83,180,113,47,6,17,4,22,0
2012-12-18,92,201,118,41,3,22,3,52,0
2012-12-19,87,215,111,31,2,31,0,50,0
2012-12-20,98,192,96,29,0,26,2,33,1
2012-12-21,98,184,124,30,0,16,2,37,0
2012-12-22,85,158,111,32,1,18,1,49,3
2012-12-23,74,148,82,25,0,20,1,38,1
2012-12-24,67,119,97,24,1,15,3,22,2
2012-12-25,56,53,42,24,0,16,2,11,0
2012-12-26,60,140,88,37,0,11,2,26,0
2012-12-27,61,179,99,34,0,13,2,44,1
2012-12-28,70,149,96,33,1,20,5,47,2
2012-12-29,54,178,86,32,1,25,0,33,1
2012-12-30,62,150,65,16,2,18,2,27,0
2012-12-31,70,141,105,19,2,23,2,22,0
2013-01-01,135,186,85,25,1,22,6,52,3
2013-01-02,81,185,105,38,1,16,3,56,2
2013-01-03,81,224,91,35,1,20,2,55,0
2013-01-04,87,233,87,31,1,13,1,62,0
2013-01-05,61,190,85,25,1,20,3,41,0
2013-01-06,88,160,70,19,5,18,1,26,1
2013-01-07,95,178,102,34,2,25,1,29,0
2013-01-08,83,179,99,37,1,16,4,54,0
2013-01-09,85,217,105,24,3,14,1,56,0
2013-01-10,80,193,105,38,0,20,4,60,2
2013-01-11,90,214,123,25,2,18,3,51,0
2013-01-12,58,168,93,28,0,19,3,50,1
2013-01-13,80,155,107,19,1,17,2,32,1
2013-01-14,95,181,129,33,3,22,1,28,0
2013-01-15,83,185,92,19,0,21,7,67,0
2013-01-16,78,185,117,28,0,32,2,57,1
2013-01-17,96,202,98,30,1,22,3,52,0
2013-01-18,62,215,111,52,1,26,4,49,2
2013-01-19,70,220,94,33,1,24,2,69,0
2013-01-20,86,195,77,30,3,19,0,22,1
2013-01-21,54,172,87,33,0,14,2,27,3
2013-01-22,63,149,84,29,0,18,2,46,0
2013-01-23,80,175,70,30,2,18,1,53,0
2013-01-24,71,167,100,25,0,20,5,42,1
2013-01-25,71,162,80,38,1,24,4,35,0
2013-01-26,65,170,64,16,2,20,3,48,0
2013-01-27,55,150,71,29,3,17,3,29,2
2013-01-28,85,158,102,30,0,17,2,25,0
2013-01-29,80,253,100,46,0,21,6,68,0
2013-01-30,88,197,99,23,1,17,6,60,1
2013-01-31,80,170,89,45,0,15,1,53,0
2013-02-01,75,187,97,25,1,20,1,59,0
2013-02-02,71,196,74,24,1,21,5,48,1
2013-02-03,57,143,69,16,1,20,2,27,1
2013-02-04,84,170,95,24,1,26,2,28,0
2013-02-05,72,207,76,34,2,15,4,66,1
2013-02-06,64,205,85,31,2,16,4,58,1
2013-02-07,80,182,97,25,0,20,2,48,0
2013-02-08,84,165,82,30,0,12,3,58,2
2013-02-09,72,199,73,22,0,12,2,35,0
2013-02-10,62,172,74,19,2,18,5,38,0
2013-02-11,87,184,122,34,3,22,3,39,0
2013-02-12,80,219,96,67,1,20,5,60,0
2013-02-13,79,194,94,35,1,19,1,51,0
2013-02-14,63,215,75,21,1,24,3,54,1
2013-02-15,76,199,93,28,0,12,5,68,0
2013-02-16,66,173,91,36,0,13,2,59,0
2013-02-17,64,174,86,18,0,14,2,34,1
2013-02-18,69,167,81,18,1,17,2,34,0
2013-02-19,86,174,76,36,3,18,7,65,0
2013-02-20,85,211,99,34,2,17,5,51,0
2013-02-21,73,183,92,26,0,17,4,41,0
2013-02-22,105,203,95,22,1,21,3,47,0
2013-02-23,72,201,73,30,2,13,3,50,0
2013-02-24,81,248,79,14,2,11,3,45,0
2013-02-25,114,174,105,45,4,23,5,44,0
2013-02-26,101,215,84,30,2,13,6,48,3
2013-02-27,88,200,95,27,2,19,5,55,1
2013-02-28,84,239,76,37,0,19,0,55,1
2013-03-01,97,241,94,24,2,26,2,60,0
2013-03-02,79,243,76,21,2,19,0,61,0
2013-03-03,83,188,76,19,2,18,1,39,0
2013-03-04,78,188,96,38,0,15,1,34,1
2013-03-05,95,214,88,28,1,15,3,77,1
2013-03-06,93,199,63,26,2,15,5,51,1
2013-03-07,88,223,94,18,1,12,6,59,0
2013-03-08,90,240,74,27,1,24,2,58,2
2013-03-09,85,297,81,25,1,17,1,56,0
2013-03-10,99,184,84,14,0,11,3,23,0
2013-03-11,99,199,91,32,2,19,4,36,0
2013-03-12,85,219,94,34,0,28,0,44,1
2013-03-13,109,235,78,26,0,20,6,50,0
2013-03-14,100,209,83,23,0,15,1,34,1
2013-03-15,81,239,97,24,3,9,2,44,0
2013-03-16,101,179,79,20,1,26,8,56,0
2013-03-17,75,174,76,24,1,13,1,35,0
2013-03-18,84,155,102,28,0,21,4,21,0
2013-03-19,115,215,92,32,0,19,8,41,0
2013-03-20,90,257,97,28,4,14,4,59,0
2013-03-21,90,231,102,29,1,23,0,50,0
2013-03-22,66,242,97,22,3,15,4,46,4
2013-03-23,73,217,98,49,2,25,3,43,0
2013-03-24,60,165,81,15,2,30,3,36,0
2013-03-25,54,177,85,23,0,18,2,24,2
2013-03-26,78,251,75,34,1,21,1,67,1
2013-03-27,74,367,83,30,0,14,3,45,1
2013-03-28,75,262,106,34,0,16,2,48,1
2013-03-29,74,295,103,27,2,13,3,64,1
2013-03-30,80,294,90,18,2,11,5,52,1
2013-03-31,68,176,56,20,3,16,2,20,1
2013-04-01,96,192,101,26,0,16,9,24,0
2013-04-02,90,226,97,30,2,18,5,65,0
2013-04-03,94,215,102,34,1,18,3,65,0
2013-04-04,91,265,104,29,2,14,1,65,0
2013-04-05,94,246,96,30,3,16,2,69,0
2013-04-06,95,201,92,21,2,25,2,75,2
2013-04-07,83,185,79,17,0,14,1,34,1
2013-04-08,93,252,105,36,2,17,5,26,0
2013-04-09,109,252,86,38,2,19,3,49,4
2013-04-10,98,224,93,28,1,18,4,38,2
2013-04-11,101,201,85,27,0,14,10,45,3
2013-04-12,81,177,112,35,2,21,4,53,1
2013-04-13,86,227,85,17,1,15,4,59,0
2013-04-14,106,208,93,28,2,15,4,43,3
2013-04-15,96,239,114,29,2,28,2,31,0
2013-04-16,103,267,91,23,0,17,12,60,0
2013-04-17,100,306,94,31,1,18,5,71,1
2013-04-18,93,239,117,29,1,22,4,64,2
2013-04-19,121,198,106,30,4,15,6,48,0
2013-04-20,88,199,105,21,2,22,4,56,0
2013-04-21,87,221,74,21,0,14,4,31,0
2013-04-22,76,217,119,22,1,20,3,24,0
2013-04-23,87,226,104,25,2,22,5,58,1
2013-04-24,99,221,97,28,3,30,6,46,3
2013-04-25,99,219,95,21,0,21,1,45,1
2013-04-26,91,240,94,21,2,24,4,65,2
2013-04-27,90,244,106,15,1,18,4,55,0
2013-04-28,98,199,90,16,1,22,3,25,0
2013-04-29,102,178,125,34,0,28,5,16,1
2013-04-30,94,257,98,26,0,18,5,72,0
2013-05-01,92,218,88,28,0,20,2,50,0
2013-05-02,97,224,104,23,3,22,2,50,1
2013-05-03,95,288,108,31,1,26,7,67,1
2013-05-04,94,304,99,22,2,17,3,54,0
2013-05-05,102,202,78,26,2,22,2,29,0
2013-05-06,96,238,124,26,1,23,9,27,3
2013-05-07,98,220,114,36,0,23,6,69,1
2013-05-08,80,245,133,34,1,24,1,69,1
2013-05-09,105,254,113,39,4,26,5,66,0
2013-05-10,83,271,127,31,2,18,6,58,0
2013-05-11,94,231,105,21,0,16,3,51,1
2013-05-12,93,227,99,16,1,28,6,22,0
2013-05-13,122,241,122,26,0,17,2,39,0
2013-05-14,100,194,111,34,0,15,1,38,0
2013-05-15,126,244,120,18,1,18,2,51,0
2013-05-16,96,242,114,20,2,17,2,50,0
2013-05-17,96,292,105,24,2,20,6,77,1
2013-05-18,105,254,89,17,0,30,2,41,1
2013-05-19,71,185,100,23,0,18,2,32,0
2013-05-20,107,232,134,30,0,19,3,27,2
2013-05-21,73,231,123,23,0,30,4,38,1
2013-05-22,112,257,129,27,1,26,2,38,1
2013-05-23,94,246,135,35,1,23,4,41,0
2013-05-24,101,198,103,21,2,22,3,49,0
2013-05-25,96,255,92,17,1,26,4,62,0
2013-05-26,102,253,85,20,1,24,2,52,0
2013-05-27,79,234,105,30,0,23,4,20,0
2013-05-28,90,218,94,39,1,25,5,55,1
2013-05-29,102,221,126,23,1,16,6,55,1
2013-05-30,90,247,129,19,0,17,2,47,2
2013-05-31,105,273,91,20,2,15,5,64,1
2013-06-01,100,290,96,17,1,27,2,53,1
2013-06-02,96,200,89,14,2,21,6,21,0
2013-06-03,100,215,150,38,3,19,6,32,0
2013-06-04,120,278,120,24,1,20,4,62,0
2013-06-05,108,238,121,33,1,17,5,48,0
2013-06-06,95,229,113,30,4,25,2,57,2
2013-06-07,85,189,92,30,2,19,6,24,0
2013-06-08,87,243,114,14,0,13,0,53,0
2013-06-09,90,220,108,30,0,24,4,27,0
2013-06-10,83,215,132,22,2,24,4,22,0
2013-06-11,79,248,121,34,1,12,3,57,0
2013-06-12,93,270,126,40,0,24,6,46,0
2013-06-13,98,225,126,36,1,16,3,37,1
2013-06-14,82,275,115,36,4,13,1,66,1
2013-06-15,106,238,112,30,0,29,2,60,0
2013-06-16,84,255,87,27,1,13,2,26,1
2013-06-17,111,234,146,43,0,21,5,21,1
2013-06-18,88,238,120,33,0,33,7,46,1
2013-06-19,85,269,115,33,0,20,4,54,0
2013-06-20,98,232,155,33,1,23,3,53,1
2013-06-21,91,332,144,37,1,16,6,87,2
2013-06-22,96,293,108,34,2,19,2,51,0
2013-06-23,83,252,101,16,0,24,3,30,0
2013-06-24,89,229,161,37,1,23,3,27,1
2013-06-25,80,282,139,29,1,21,6,57,0
2013-06-26,74,284,121,38,6,28,1,42,2
2013-06-27,91,242,112,26,1,22,1,45,1
2013-06-28,83,258,117,37,0,19,11,48,0
2013-06-29,94,246,114,29,1,16,0,50,0
2013-06-30,75,199,101,23,1,20,3,27,0
2013-07-01,79,284,115,41,2,24,5,37,2
2013-07-02,81,281,117,42,1,21,3,37,0
2013-07-03,72,261,128,22,1,17,8,52,0
2013-07-04,84,245,88,24,0,19,2,44,1
2013-07-05,103,271,120,29,3,21,5,57,0
2013-07-06,97,286,110,18,1,11,3,41,0
2013-07-07,72,237,105,33,0,18,4,21,0
2013-07-08,76,236,140,46,0,25,4,21,0
2013-07-09,94,273,136,33,1,13,3,53,3
2013-07-10,74,276,138,36,0,15,7,49,1
2013-07-11,78,267,134,24,1,22,5,44,0
2013-07-12,87,209,118,39,0,16,6,26,0
