Dispatch_Date,AGGRAVATED ASSAULT,MISC,MOTOR VEHICLE THEFT,BURGLARY,ARSON,ROBBERY,RAPE,DRUG OFFENSE,MURDER AND NON-NEGLIGENT MANSLAUGHTER
1/13/2012,106,179,114,49,0,27,2,56,1
1/14/2012,66,212,88,28,2,30,2,58,2
1/15/2012,58,195,89,25,5,12,1,34,1
1/16/2012,82,185,91,31,0,19,3,29,0
1/17/2012,89,230,117,54,0,19,6,36,0
1/18/2012,80,247,139,39,3,20,5,64,0
1/19/2012,97,217,115,34,4,33,0,45,2
1/20/2012,96,225,109,33,1,24,3,51,1
1/21/2012,74,160,68,17,0,15,0,40,0
1/22/2012,57,151,72,19,0,17,2,20,0
1/23/2012,84,161,102,39,2,14,0,21,2
1/24/2012,102,218,128,35,2,26,0,39,1
1/25/2012,102,202,111,33,1,15,0,49,4
1/26/2012,83,205,120,44,6,14,3,52,0
1/27/2012,100,209,127,33,2,20,1,49,0
1/28/2012,80,252,118,28,3,22,3,55,0
1/29/2012,81,214,89,26,3,18,0,28,0
1/30/2012,90,198,142,33,0,19,2,27,0
1/31/2012,87,271,119,26,0,22,3,76,2
2/1/2012,101,226,120,30,0,20,1,64,0
2/2/2012,90,219,110,28,2,21,9,57,1
2/3/2012,92,259,108,63,3,24,4,47,1
2/4/2012,76,227,109,29,4,17,0,57,0
2/5/2012,84,202,81,14,4,5,6,39,1
2/6/2012,95,187,125,41,1,12,0,37,2
2/7/2012,97,239,98,35,1,17,4,51,0
2/8/2012,84,166,101,29,2,19,4,47,0
2/9/2012,112,178,101,38,3,23,2,42,1
2/10/2012,110,226,128,23,2,22,0,47,2
2/11/2012,79,178,102,19,2,33,0,42,2
2/12/2012,68,155,77,20,1,16,3,29,1
2/13/2012,79,220,111,26,0,20,2,31,1
2/14/2012,82,252,96,18,6,11,5,47,1
2/15/2012,104,272,122,31,0,24,4,67,0
2/16/2012,85,213,88,17,5,17,2,48,1
2/17/2012,95,235,98,25,1,16,2,49,0
2/18/2012,96,266,107,23,1,13,3,56,0
2/19/2012,94,279,111,18,2,25,4,34,0
2/20/2012,70,251,99,21,0,17,0,28,0
2/21/2012,99,217,117,22,0,16,3,69,1
2/22/2012,109,224,104,21,0,20,3,64,1
2/23/2012,101,225,113,27,0,18,3,63,1
2/24/2012,85,218,122,34,1,24,2,64,0
2/25/2012,76,237,108,24,1,21,3,51,1
2/26/2012,84,235,84,19,2,14,0,65,0
2/27/2012,96,242,105,38,3,15,3,32,1
2/28/2012,88,221,107,37,3,20,2,61,0
2/29/2012,110,202,119,28,1,20,3,35,1
3/1/2012,86,204,116,19,2,15,4,49,1
3/2/2012,113,250,115,21,2,14,4,54,1
3/3/2012,97,207,76,23,0,19,2,55,1
3/4/2012,101,167,75,22,0,20,1,34,1
3/5/2012,86,193,94,38,2,18,6,23,1
3/6/2012,116,199,104,28,0,26,3,56,0
3/7/2012,90,217,129,20,4,18,3,46,0
3/8/2012,106,230,101,26,1,15,5,42,0
3/9/2012,70,235,107,37,1,23,3,55,0
3/10/2012,86,298,72,29,2,18,2,66,4
3/11/2012,91,186,72,29,1,19,4,42,1
3/12/2012,109,222,111,33,4,18,1,21,3
3/13/2012,98,284,108,27,6,22,1,49,1
3/14/2012,88,296,103,16,0,24,3,53,2
3/15/2012,102,225,111,39,2,18,1,62,0
3/16/2012,110,296,110,35,1,22,0,55,0
3/17/2012,93,322,97,28,1,16,3,67,2
3/18/2012,110,203,91,31,3,22,5,36,2
3/19/2012,86,250,130,35,4,18,2,27,1
3/20/2012,116,253,104,36,2,21,3,57,1
3/21/2012,100,259,110,20,1,25,2,39,1
3/22/2012,100,246,119,32,3,16,1,35,1
3/23/2012,113,308,95,17,1,22,3,63,0
3/24/2012,86,287,81,29,3,9,3,44,3
3/25/2012,87,205,90,24,3,15,0,34,1
3/26/2012,99,210,119,41,1,17,3,24,0
3/27/2012,98,227,99,27,5,15,5,45,0
3/28/2012,101,201,121,40,1,11,6,46,2
3/29/2012,118,250,89,22,3,11,0,52,0
3/30/2012,101,225,90,33,1,28,4,57,2
3/31/2012,75,247,96,20,1,21,1,49,1
4/1/2012,70,194,92,26,3,21,2,32,2
4/2/2012,71,242,120,41,2,21,2,21,0
4/3/2012,80,269,92,30,0,19,3,52,0
4/4/2012,85,336,148,20,4,24,3,56,0
4/5/2012,104,388,104,19,0,15,2,62,0
4/6/2012,85,271,107,22,1,17,6,61,2
4/7/2012,100,300,102,21,2,20,0,66,1
4/8/2012,86,191,80,24,5,17,1,21,0
4/9/2012,90,230,121,28,0,23,1,25,0
4/10/2012,89,238,112,33,0,24,2,56,0
4/11/2012,106,208,131,30,0,19,1,50,2
4/12/2012,97,228,95,30,2,19,4,44,1
4/13/2012,108,247,120,26,0,15,5,71,0
4/14/2012,93,249,93,22,1,16,2,56,1
4/15/2012,86,222,114,24,0,24,5,34,2
4/16/2012,87,218,131,37,0,20,1,24,1
4/17/2012,125,239,133,22,2,19,1,66,1
4/18/2012,110,312,111,28,2,23,1,54,0
4/19/2012,117,245,117,35,1,21,2,50,0
4/20/2012,104,246,101,26,2,28,2,49,2
4/21/2012,86,251,101,29,2,29,4,77,0
4/22/2012,88,176,86,29,0,20,2,19,1
4/23/2012,98,192,132,52,0,15,3,20,0
4/24/2012,88,205,131,41,2,24,0,42,0
4/25/2012,89,248,124,35,1,22,5,57,1
4/26/2012,107,252,100,40,3,18,1,67,1
4/27/2012,96,260,143,33,1,33,0,78,0
4/28/2012,80,235,108,31,3,26,2,63,1
4/29/2012,77,216,99,24,5,25,3,26,0
4/30/2012,101,256,141,26,3,22,4,43,2
5/1/2012,109,317,104,26,3,18,0,53,1
5/2/2012,93,264,111,33,0,13,1,50,1
5/3/2012,88,252,124,35,1,14,3,62,0
5/4/2012,100,215,111,32,0,17,2,52,1
5/5/2012,90,248,96,22,2,27,2,73,2
5/6/2012,103,205,98,25,5,19,2,25,2
5/7/2012,122,213,127,38,2,21,2,30,1
5/8/2012,111,262,131,24,2,23,4,41,1
5/9/2012,111,218,97,26,2,19,4,40,2
5/10/2012,78,260,130,22,3,25,2,57,0
5/11/2012,112,260,115,33,3,23,3,70,1
5/12/2012,108,270,107,32,1,24,2,59,2
5/13/2012,79,252,104,16,2,23,5,18,0
5/14/2012,101,264,152,27,2,22,5,30,2
5/15/2012,116,227,113,29,2,26,5,70,1
5/16/2012,127,252,122,29,0,18,1,61,0
5/17/2012,108,217,119,30,2,14,2,54,4
5/18/2012,97,226,119,38,5,32,2,59,0
5/19/2012,112,224,117,27,3,27,1,51,1
5/20/2012,117,232,109,16,4,16,0,27,3
5/21/2012,111,224,109,33,1,25,5,22,0
5/22/2012,117,230,128,32,1,13,4,51,2
5/23/2012,110,255,132,40,5,24,4,44,1
5/24/2012,96,228,115,30,1,17,6,47,4
5/25/2012,107,280,123,39,0,38,3,57,0
5/26/2012,107,293,96,20,4,19,3,57,1
5/27/2012,96,349,95,24,2,27,5,47,1
5/28/2012,109,201,100,31,1,17,2,30,4
5/29/2012,118,219,138,42,1,16,4,48,0
5/30/2012,119,247,119,46,1,20,3,44,3
5/31/2012,126,243,137,31,2,15,1,50,3
6/1/2012,115,267,121,41,1,35,2,44,0
6/2/2012,80,223,96,21,1,19,0,59,0
6/3/2012,102,236,101,21,1,20,2,34,2
6/4/2012,112,248,141,41,4,23,1,37,2
6/5/2012,108,248,124,30,3,15,2,63,1
6/6/2012,109,254,105,35,3,21,1,43,2
6/7/2012,110,267,126,34,2,21,2,62,0
6/8/2012,103,286,137,47,2,17,3,71,0
6/9/2012,98,370,91,25,0,22,2,60,1
6/10/2012,100,203,97,22,1,14,3,29,1
6/11/2012,114,235,143,33,1,27,3,35,4
6/12/2012,98,187,117,38,2,20,5,40,1
6/13/2012,90,221,137,25,2,24,6,43,1
6/14/2012,116,306,142,23,2,23,0,42,1
6/15/2012,111,293,135,36,2,11,2,48,0
6/16/2012,99,270,85,27,0,18,4,41,1
6/17/2012,109,202,104,24,5,15,1,38,0
6/18/2012,110,255,113,40,2,20,1,31,0
6/19/2012,94,321,126,34,3,27,5,56,1
6/20/2012,90,296,117,28,0,19,2,32,1
6/21/2012,75,280,120,32,1,25,2,40,1
6/22/2012,74,322,129,37,1,25,4,53,3
6/23/2012,120,244,103,38,3,21,2,42,1
6/24/2012,119,222,96,30,1,19,3,20,3
6/25/2012,102,285,123,48,0,18,4,24,1
6/26/2012,94,272,134,46,2,26,2,47,1
6/27/2012,98,278,133,36,4,22,4,46,0
6/28/2012,87,301,115,28,0,21,2,43,0
6/29/2012,96,270,127,56,1,19,3,71,0
6/30/2012,92,213,85,25,0,16,4,50,2
7/1/2012,94,222,73,35,0,32,3,28,1
7/2/2012,83,258,113,35,1,21,1,33,0
7/3/2012,121,306,128,35,1,23,4,57,0
7/4/2012,128,184,87,25,4,15,1,16,0
7/5/2012,141,323,99,38,2,18,6,55,1
7/6/2012,110,325,122,32,3,26,3,59,1
7/7/2012,109,219,109,24,2,16,4,50,0
7/8/2012,99,262,96,25,2,13,3,30,0
7/9/2012,105,218,153,43,0,28,4,26,1
7/10/2012,107,270,131,41,2,30,1,48,0
7/11/2012,99,288,119,39,0,28,3,46,0
7/12/2012,92,235,99,28,1,22,3,38,1
7/13/2012,94,243,115,34,2,21,5,34,0
7/14/2012,72,233,89,33,2,19,1,34,0
7/15/2012,102,179,112,15,3,20,0,18,1
7/16/2012,77,252,130,29,1,26,3,28,2
7/17/2012,81,267,116,34,1,19,3,61,0
7/18/2012,78,321,118,34,1,32,3,57,1
7/19/2012,101,271,105,34,2,19,2,56,0
7/20/2012,82,261,121,39,0,30,4,53,1
7/21/2012,92,217,100,29,3,24,3,55,1
7/22/2012,99,237,96,27,3,26,3,31,1
7/23/2012,102,255,131,50,1,22,4,26,2
7/24/2012,102,262,124,40,0,30,6,48,2
7/25/2012,75,252,133,39,0,29,6,55,1
7/26/2012,80,226,116,36,0,24,4,43,3
7/27/2012,86,207,124,31,0,22,2,52,1
7/28/2012,91,216,100,25,1,30,4,50,0
7/29/2012,87,204,117,26,3,27,1,17,0
7/30/2012,93,249,129,39,1,25,2,24,0
7/31/2012,107,315,123,36,1,28,3,55,2
8/1/2012,99,230,123,26,0,26,4,41,1
8/2/2012,89,229,109,38,2,21,1,38,3
8/3/2012,112,238,134,22,3,24,3,38,0
8/4/2012,87,225,80,23,1,27,1,43,2
8/5/2012,80,236,95,24,3,35,3,27,0
8/6/2012,100,221,134,38,2,22,1,32,0
8/7/2012,107,278,131,35,4,18,4,56,0
8/8/2012,103,240,142,34,0,30,5,58,2
8/9/2012,102,243,136,36,1,22,3,35,0
8/10/2012,93,251,124,18,0,33,1,46,0
8/11/2012,82,223,124,27,2,17,1,51,1
8/12/2012,71,244,97,38,2,17,1,34,0
8/13/2012,84,305,149,61,4,29,3,27,2
8/14/2012,82,236,122,45,1,25,4,46,2
8/15/2012,80,257,103,73,2,22,2,39,1
8/16/2012,89,238,130,48,2,18,2,31,0
8/17/2012,88,227,133,38,5,25,4,52,2
8/18/2012,96,237,118,47,1,23,1,45,3
8/19/2012,101,240,109,23,0,24,1,29,1
8/20/2012,88,222,130,40,1,31,2,33,0
8/21/2012,92,263,144,37,0,27,0,44,0
8/22/2012,93,249,140,44,1,19,1,57,0
8/23/2012,105,244,121,67,1,25,2,43,1
8/24/2012,98,262,125,41,2,22,4,47,0
8/25/2012,88,279,127,28,0,23,2,58,0
8/26/2012,94,210,111,30,3,24,2,31,2
8/27/2012,83,202,113,53,0,25,2,25,1
8/28/2012,104,245,133,36,3,27,0,64,2
8/29/2012,98,245,148,32,2,25,9,48,0
8/30/2012,94,228,159,43,3,27,2,53,0
8/31/2012,105,230,150,40,0,27,1,60,1
9/1/2012,92,241,116,33,1,21,0,55,1
9/2/2012,87,184,135,39,1,30,6,27,2
9/3/2012,84,186,105,24,2,14,6,25,1
9/4/2012,72,256,153,43,0,21,3,42,1
9/5/2012,93,233,154,41,1,27,4,56,1
9/6/2012,89,241,158,29,2,24,0,50,1
9/7/2012,95,257,138,28,2,30,4,68,2
9/8/2012,100,237,116,30,0,19,5,75,3
9/9/2012,94,187,123,41,0,23,1,26,1
9/10/2012,93,220,135,46,1,21,6,26,3
9/11/2012,88,249,107,40,0,25,4,62,0
9/12/2012,97,213,128,32,1,21,0,55,1
9/13/2012,101,230,125,43,3,30,2,37,1
9/14/2012,105,214,131,38,1,21,5,56,0
9/15/2012,91,230,141,26,0,19,4,52,0
9/16/2012,89,198,128,25,2,24,1,27,0
9/17/2012,106,232,138,52,1,19,2,33,1
9/18/2012,69,192,149,43,0,50,1,38,0
9/19/2012,115,247,130,39,2,32,2,60,0
9/20/2012,82,263,130,26,1,30,1,49,0
9/21/2012,107,340,127,31,3,23,0,87,0
9/22/2012,89,238,113,34,2,27,1,48,1
9/23/2012,104,187,116,23,0,28,3,30,0
9/24/2012,82,186,152,46,1,18,3,38,0
9/25/2012,111,218,127,46,0,28,1,52,1
9/26/2012,94,213,135,38,1,37,3,47,2
9/27/2012,100,247,153,30,0,15,2,47,1
9/28/2012,100,189,127,41,1,31,1,61,1
9/29/2012,90,237,116,28,1,27,0,66,0
9/30/2012,91,172,107,32,1,25,3,30,1
10/1/2012,97,203,106,47,3,34,1,32,3
10/2/2012,90,223,140,38,2,18,0,55,0
10/3/2012,104,246,114,34,0,20,5,56,1
10/4/2012,101,265,108,78,0,16,4,59,0
10/5/2012,99,274,119,34,1,22,6,64,2
10/6/2012,104,237,117,27,0,16,2,56,0
10/7/2012,79,186,97,33,1,25,4,30,1
10/8/2012,79,191,132,34,1,28,2,21,0
10/9/2012,91,202,143,41,1,22,1,56,0
10/10/2012,86,250,133,32,1,18,1,66,0
10/11/2012,87,213,112,36,5,29,2,70,0
10/12/2012,91,231,136,52,3,26,0,58,0
10/13/2012,76,224,118,18,4,26,0,61,0
10/14/2012,88,168,109,26,8,22,2,27,0
10/15/2012,84,210,122,42,3,29,4,24,1
10/16/2012,101,244,141,34,5,21,2,54,2
10/17/2012,71,289,131,42,1,16,0,68,1
10/18/2012,104,212,139,42,2,24,6,67,2
10/19/2012,92,252,110,46,0,27,3,61,1
10/20/2012,80,258,114,41,1,26,2,54,2
10/21/2012,100,159,112,25,0,24,2,36,1
10/22/2012,85,233,136,47,3,17,2,20,0
10/23/2012,100,211,131,55,1,22,3,52,1
10/24/2012,98,255,128,48,2,21,4,44,0
10/25/2012,83,234,128,31,2,26,1,38,1
10/26/2012,86,253,121,42,2,29,2,53,1
10/27/2012,104,237,113,38,2,35,3,53,1
10/28/2012,85,183,99,26,4,23,1,25,2
10/29/2012,30,86,48,8,1,16,2,9,1
10/30/2012,67,150,77,44,0,22,1,37,1
10/31/2012,77,230,121,37,0,23,3,53,1
11/1/2012,81,201,131,31,0,30,2,44,0
11/2/2012,71,232,130,19,2,29,2,51,1
11/3/2012,96,206,101,17,1,14,1,60,0
11/4/2012,85,148,109,21,0,18,3,35,1
11/5/2012,92,190,115,37,2,21,4,22,0
11/6/2012,61,147,112,30,3,15,4,41,1
11/7/2012,66,163,109,39,0,23,3,28,1
11/8/2012,79,216,112,32,3,20,3,49,0
11/9/2012,77,202,103,89,2,17,3,48,0
11/10/2012,85,211,102,36,1,22,2,53,1
11/11/2012,96,185,98,37,2,25,2,42,1
11/12/2012,75,198,136,46,1,27,3,29,0
11/13/2012,81,223,100,36,2,36,0,52,0
11/14/2012,78,214,116,27,2,30,2,52,1
11/15/2012,74,185,100,36,3,26,1,41,0
11/16/2012,61,198,127,36,1,23,2,45,1
11/17/2012,67,255,124,35,1,12,4,46,1
11/18/2012,62,169,99,33,2,21,2,45,0
11/19/2012,80,183,109,45,1,14,2,34,1
11/20/2012,82,212,127,30,2,14,2,64,0
11/21/2012,83,165,112,34,0,24,0,56,0
11/22/2012,64,86,50,25,0,14,4,13,1
11/23/2012,77,215,106,34,4,30,1,54,2
11/24/2012,64,207,119,32,0,20,2,63,0
11/25/2012,74,171,78,24,0,20,4,43,0
11/26/2012,97,149,107,35,1,17,1,29,0
11/27/2012,75,171,116,36,1,24,2,48,2
11/28/2012,72,214,111,35,2,22,3,50,1
11/29/2012,77,216,110,35,1,26,0,55,0
11/30/2012,89,212,137,28,1,26,3,50,1
12/1/2012,74,198,115,38,1,22,1,60,3
12/2/2012,69,135,112,21,0,20,1,40,5
12/3/2012,106,201,137,37,2,27,3,29,1
12/4/2012,95,208,98,33,0,27,1,44,3
12/5/2012,68,223,102,41,5,21,2,62,1
12/6/2012,87,223,115,34,1,30,2,48,0
12/7/2012,104,225,118,28,3,17,1,43,1
12/8/2012,59,279,106,25,0,24,0,68,1
12/9/2012,86,155,88,31,1,19,1,22,1
12/10/2012,105,175,120,38,0,21,4,26,1
12/11/2012,92,226,129,37,1,23,1,66,1
12/12/2012,94,234,103,24,2,24,5,53,1
12/13/2012,102,214,105,20,0,26,1,41,0
12/14/2012,88,222,128,42,0,16,1,49,0
12/15/2012,75,256,102,21,0,15,0,49,0
12/16/2012,62,169,105,21,1,17,1,33,2
12/17/2012,83,180,113,47,6,17,4,22,0
12/18/2012,92,201,118,41,3,22,3,52,0
12/19/2012,87,215,111,31,2,31,0,50,0
12/20/2012,98,192,96,29,0,26,2,33,1
12/21/2012,98,184,124,30,0,16,2,37,0
12/22/2012,85,158,111,32,1,18,1,49,3
12/23/2012,74,148,82,25,0,20,1,38,1
12/24/2012,67,119,97,24,1,15,3,22,2
12/25/2012,56,53,42,24,0,16,2,11,0
12/26/2012,60,140,88,37,0,11,2,26,0
12/27/2012,61,179,99,34,0,13,2,44,1
12/28/2012,70,149,96,33,1,20,5,47,2
12/29/2012,54,178,86,32,1,25,0,33,1
12/30/2012,62,150,65,16,2,18,2,27,0
12/31/2012,70,141,105,19,2,23,2,22,0
1/1/2013,135,186,85,25,1,22,6,52,3
1/2/2013,81,185,105,38,1,16,3,56,2
1/3/2013,81,224,91,35,1,20,2,55,0
1/4/2013,87,233,87,31,1,13,1,62,0
1/5/2013,61,190,85,25,1,20,3,41,0
1/6/2013,88,160,70,19,5,18,1,26,1
1/7/2013,95,178,102,34,2,25,1,29,0
1/8/2013,83,179,99,37,1,16,4,54,0
1/9/2013,85,217,105,24,3,14,1,56,0
1/10/2013,80,193,105,38,0,20,4,60,2
1/11/2013,90,214,123,25,2,18,3,51,0
1/12/2013,58,168,93,28,0,19,3,50,1
1/13/2013,80,155,107,19,1,17,2,32,1
1/14/2013,95,181,129,33,3,22,1,28,0
1/15/2013,83,185,92,19,0,21,7,67,0
1/16/2013,78,185,117,28,0,32,2,57,1
1/17/2013,96,202,98,30,1,22,3,52,0
1/18/2013,62,215,111,52,1,26,4,49,2
1/19/2013,70,220,94,33,1,24,2,69,0
1/20/2013,86,195,77,30,3,19,0,22,1
1/21/2013,54,172,87,33,0,14,2,27,3
1/22/2013,63,149,84,29,0,18,2,46,0
1/23/2013,80,175,70,30,2,18,1,53,0
1/24/2013,71,167,100,25,0,20,5,42,1
1/25/2013,71,162,80,38,1,24,4,35,0
1/26/2013,65,170,64,16,2,20,3,48,0
1/27/2013,55,150,71,29,3,17,3,29,2
1/28/2013,85,158,102,30,0,17,2,25,0
1/29/2013,80,253,100,46,0,21,6,68,0
1/30/2013,88,197,99,23,1,17,6,60,1
1/31/2013,80,170,89,45,0,15,1,53,0
2/1/2013,75,187,97,25,1,20,1,59,0
2/2/2013,71,196,74,24,1,21,5,48,1
2/3/2013,57,143,69,16,1,20,2,27,1
2/4/2013,84,170,95,24,1,26,2,28,0
2/5/2013,72,207,76,34,2,15,4,66,1
2/6/2013,64,205,85,31,2,16,4,58,1
2/7/2013,80,182,97,25,0,20,2,48,0
2/8/2013,84,165,82,30,0,12,3,58,2
2/9/2013,72,199,73,22,0,12,2,35,0
2/10/2013,62,172,74,19,2,18,5,38,0
2/11/2013,87,184,122,34,3,22,3,39,0
2/12/2013,80,219,96,67,1,20,5,60,0
2/13/2013,79,194,94,35,1,19,1,51,0
2/14/2013,63,215,75,21,1,24,3,54,1
2/15/2013,76,199,93,28,0,12,5,68,0
2/16/2013,66,173,91,36,0,13,2,59,0
2/17/2013,64,174,86,18,0,14,2,34,1
2/18/2013,69,167,81,18,1,17,2,34,0
2/19/2013,86,174,76,36,3,18,7,65,0
2/20/2013,85,211,99,34,2,17,5,51,0
2/21/2013,73,183,92,26,0,17,4,41,0
2/22/2013,105,203,95,22,1,21,3,47,0
2/23/2013,72,201,73,30,2,13,3,50,0
2/24/2013,81,248,79,14,2,11,3,45,0
2/25/2013,114,174,105,45,4,23,5,44,0
2/26/2013,101,215,84,30,2,13,6,48,3
2/27/2013,88,200,95,27,2,19,5,55,1
2/28/2013,84,239,76,37,0,19,0,55,1
3/1/2013,97,241,94,24,2,26,2,60,0
3/2/2013,79,243,76,21,2,19,0,61,0
3/3/2013,83,188,76,19,2,18,1,39,0
3/4/2013,78,188,96,38,0,15,1,34,1
3/5/2013,95,214,88,28,1,15,3,77,1
3/6/2013,93,199,63,26,2,15,5,51,1
3/7/2013,88,223,94,18,1,12,6,59,0
3/8/2013,90,240,74,27,1,24,2,58,2
3/9/2013,85,297,81,25,1,17,1,56,0
3/10/2013,99,184,84,14,0,11,3,23,0
3/11/2013,99,199,91,32,2,19,4,36,0
3/12/2013,85,219,94,34,0,28,0,44,1
3/13/2013,109,235,78,26,0,20,6,50,0
3/14/2013,100,209,83,23,0,15,1,34,1
3/15/2013,81,239,97,24,3,9,2,44,0
3/16/2013,101,179,79,20,1,26,8,56,0
3/17/2013,75,174,76,24,1,13,1,35,0
3/18/2013,84,155,102,28,0,21,4,21,0
3/19/2013,115,215,92,32,0,19,8,41,0
3/20/2013,90,257,97,28,4,14,4,59,0
3/21/2013,90,231,102,29,1,23,0,50,0
3/22/2013,66,242,97,22,3,15,4,46,4
3/23/2013,73,217,98,49,2,25,3,43,0
3/24/2013,60,165,81,15,2,30,3,36,0
3/25/2013,54,177,85,23,0,18,2,24,2
3/26/2013,78,251,75,34,1,21,1,67,1
3/27/2013,74,367,83,30,0,14,3,45,1
3/28/2013,75,262,106,34,0,16,2,48,1
3/29/2013,74,295,103,27,2,13,3,64,1
3/30/2013,80,294,90,18,2,11,5,52,1
3/31/2013,68,176,56,20,3,16,2,20,1
4/1/2013,96,192,101,26,0,16,9,24,0
4/2/2013,90,226,97,30,2,18,5,65,0
4/3/2013,94,215,102,34,1,18,3,65,0
4/4/2013,91,265,104,29,2,14,1,65,0
4/5/2013,94,246,96,30,3,16,2,69,0
4/6/2013,95,201,92,21,2,25,2,75,2
4/7/2013,83,185,79,17,0,14,1,34,1
4/8/2013,93,252,105,36,2,17,5,26,0
4/9/2013,109,252,86,38,2,19,3,49,4
4/10/2013,98,224,93,28,1,18,4,38,2
4/11/2013,101,201,85,27,0,14,10,45,3
4/12/2013,81,177,112,35,2,21,4,53,1
4/13/2013,86,227,85,17,1,15,4,59,0
4/14/2013,106,208,93,28,2,15,4,43,3
4/15/2013,96,239,114,29,2,28,2,31,0
4/16/2013,103,267,91,23,0,17,12,60,0
4/17/2013,100,306,94,31,1,18,5,71,1
4/18/2013,93,239,117,29,1,22,4,64,2
4/19/2013,121,198,106,30,4,15,6,48,0
4/20/2013,88,199,105,21,2,22,4,56,0
4/21/2013,87,221,74,21,0,14,4,31,0
4/22/2013,76,217,119,22,1,20,3,24,0
4/23/2013,87,226,104,25,2,22,5,58,1
4/24/2013,99,221,97,28,3,30,6,46,3
4/25/2013,99,219,95,21,0,21,1,45,1
4/26/2013,91,240,94,21,2,24,4,65,2
4/27/2013,90,244,106,15,1,18,4,55,0
4/28/2013,98,199,90,16,1,22,3,25,0
4/29/2013,102,178,125,34,0,28,5,16,1
4/30/2013,94,257,98,26,0,18,5,72,0
5/1/2013,92,218,88,28,0,20,2,50,0
5/2/2013,97,224,104,23,3,22,2,50,1
5/3/2013,95,288,108,31,1,26,7,67,1
5/4/2013,94,304,99,22,2,17,3,54,0
5/5/2013,102,202,78,26,2,22,2,29,0
5/6/2013,96,238,124,26,1,23,9,27,3
5/7/2013,98,220,114,36,0,23,6,69,1
5/8/2013,80,245,133,34,1,24,1,69,1
5/9/2013,105,254,113,39,4,26,5,66,0
5/10/2013,83,271,127,31,2,18,6,58,0
5/11/2013,94,231,105,21,0,16,3,51,1
5/12/2013,93,227,99,16,1,28,6,22,0
5/13/2013,122,241,122,26,0,17,2,39,0
5/14/2013,100,194,111,34,0,15,1,38,0
5/15/2013,126,244,120,18,1,18,2,51,0
5/16/2013,96,242,114,20,2,17,2,50,0
5/17/2013,96,292,105,24,2,20,6,77,1
5/18/2013,105,254,89,17,0,30,2,41,1
5/19/2013,71,185,100,23,0,18,2,32,0
5/20/2013,107,232,134,30,0,19,3,27,2
5/21/2013,73,231,123,23,0,30,4,38,1
5/22/2013,112,257,129,27,1,26,2,38,1
5/23/2013,94,246,135,35,1,23,4,41,0
5/24/2013,101,198,103,21,2,22,3,49,0
5/25/2013,96,255,92,17,1,26,4,62,0
5/26/2013,102,253,85,20,1,24,2,52,0
5/27/2013,79,234,105,30,0,23,4,20,0
5/28/2013,90,218,94,39,1,25,5,55,1
5/29/2013,102,221,126,23,1,16,6,55,1
5/30/2013,90,247,129,19,0,17,2,47,2
5/31/2013,105,273,91,20,2,15,5,64,1
6/1/2013,100,290,96,17,1,27,2,53,1
6/2/2013,96,200,89,14,2,21,6,21,0
6/3/2013,100,215,150,38,3,19,6,32,0
6/4/2013,120,278,120,24,1,20,4,62,0
6/5/2013,108,238,121,33,1,17,5,48,0
6/6/2013,95,229,113,30,4,25,2,57,2
6/7/2013,85,189,92,30,2,19,6,24,0
6/8/2013,87,243,114,14,0,13,0,53,0
6/9/2013,90,220,108,30,0,24,4,27,0
6/10/2013,83,215,132,22,2,24,4,22,0
6/11/2013,79,248,121,34,1,12,3,57,0
6/12/2013,93,270,126,40,0,24,6,46,0
6/13/2013,98,225,126,36,1,16,3,37,1
6/14/2013,82,275,115,36,4,13,1,66,1
6/15/2013,106,238,112,30,0,29,2,60,0
6/16/2013,84,255,87,27,1,13,2,26,1
6/17/2013,111,234,146,43,0,21,5,21,1
6/18/2013,88,238,120,33,0,33,7,46,1
6/19/2013,85,269,115,33,0,20,4,54,0
6/20/2013,98,232,155,33,1,23,3,53,1
6/21/2013,91,332,144,37,1,16,6,87,2
6/22/2013,96,293,108,34,2,19,2,51,0
6/23/2013,83,252,101,16,0,24,3,30,0
6/24/2013,89,229,161,37,1,23,3,27,1
6/25/2013,80,282,139,29,1,21,6,57,0
6/26/2013,74,284,121,38,6,28,1,42,2
6/27/2013,91,242,112,26,1,22,1,45,1
6/28/2013,83,258,117,37,0,19,11,48,0
6/29/2013,94,246,114,29,1,16,0,50,0
6/30/2013,75,199,101,23,1,20,3,27,0
7/1/2013,79,284,115,41,2,24,5,37,2
7/2/2013,81,281,117,42,1,21,3,37,0
7/3/2013,72,261,128,22,1,17,8,52,0
7/4/2013,84,245,88,24,0,19,2,44,1
7/5/2013,103,271,120,29,3,21,5,57,0
7/6/2013,97,286,110,18,1,11,3,41,0
7/7/2013,72,237,105,33,0,18,4,21,0
7/8/2013,76,236,140,46,0,25,4,21,0
7/9/2013,94,273,136,33,1,13,3,53,3
7/10/2013,74,276,138,36,0,15,7,49,1
7/11/2013,78,267,134,24,1,22,5,44,0
7/12/2013,87,209,118,39,0,16,6,26,0
7/13/2013,69,204,117,19,1,19,1,46,2
7/14/2013,84,180,109,22,1,16,3,25,4
7/15/2013,97,226,163,28,1,17,4,15,2
7/16/2013,76,241,108,29,1,26,4,41,2
7/17/2013,92,337,144,35,2,18,8,55,1
7/18/2013,82,186,144,20,0,26,3,37,2
7/19/2013,82,240,119,29,2,13,5,48,0
7/20/2013,94,269,112,31,0,14,4,37,1
